user_id,anime_id,rating
14389,15583,8
61299,601,8
58145,889,8
6306,469,8
10194,33129,6
45248,356,6
12754,50,6
46180,5680,7
22613,16762,7
21786,1195,9
48459,21431,7
28294,1699,9
13046,16894,9
45248,12187,5
50359,61,7
69319,20787,7
31338,849,7
38660,21273,7
47995,21653,7
7345,25,6
19052,2593,7
10398,7193,10
7219,229,7
66741,14833,6
10496,270,9
56887,5844,8
22455,10079,6
42457,6609,10
24233,1813,7
18021,12293,8
30737,11179,3
27351,29317,6
41311,24703,9
7367,187,10
26841,9656,9
47994,205,7
49594,740,8
58364,389,9
22785,617,7
52970,6164,4
45543,22865,6
51921,3702,8
49531,6211,10
73378,7311,9
40673,202,10
7345,24893,6
10256,323,7
7407,3784,8
20951,1104,8
24182,81,6
51495,866,7
54713,16317,7
68349,19703,6
30782,19369,9
34796,6226,7
19380,15487,6
54003,4382,8
69496,21569,8
52969,85,6
1485,617,9
43875,18277,7
39137,3572,9
38804,6172,6
72115,30205,7
24180,10521,7
38316,22199,10
4392,538,9
58143,3958,9
20413,20651,10
38997,6023,10
34631,336,7
55769,23327,9
47372,5112,6
2623,28069,7
7345,32122,7
57605,1195,7
9560,2476,1
54688,642,1
63428,1535,7
51965,6675,7
6257,564,8
54688,1698,10
53674,2025,10
35687,6351,8
6381,2367,6
49769,873,7
35731,10681,8
65836,1243,4
54079,4214,9
30832,226,5
63233,14813,7
57522,10620,6
10615,940,8
26653,1689,6
58771,1568,8
41874,16762,8
34816,464,8
25286,2236,10
73378,5177,9
57674,10568,7
2820,21587,7
25635,1840,9
7632,158,7
3029,10620,9
3109,13667,9
54713,33201,6
46129,4596,5
62635,11319,9
11536,20655,6
34796,11743,8
15318,20787,9
72427,1313,6
40273,21195,5
14041,3572,9
54030,24701,8
12515,19369,6
39137,2994,6
52049,1155,3
6717,31845,6
70245,12115,8
57172,2966,10
19724,16011,7
57605,31098,8
32427,9776,9
1798,13659,7
43746,27989,9
49537,6347,7
72115,28701,10
14698,226,6
72982,15417,10
7080,5365,7
42503,21995,10
41607,7059,7
4690,30383,7
62790,8861,7
7504,2952,7
48293,13659,6
54079,8514,10
37836,18679,8
13861,10030,9
24946,15809,6
41450,4181,9
32134,3712,9
15786,3784,8
9381,11061,8
4690,2031,8
54652,2926,8
65156,11633,6
69496,4835,8
12033,5909,7
54127,777,9
65423,4720,6
49420,4938,9
41311,19815,9
47229,897,7
9299,22319,9
7634,4752,9
43640,4192,8
44375,3549,5
3902,479,9
22011,5277,7
6771,315,9
12987,64,9
62651,226,9
6381,19815,8
29275,523,10
30833,9289,9
35643,23283,9
58436,177,8
41450,24231,8
23977,7059,8
10590,5680,9
62040,223,10
69300,6164,4
12049,9181,8
7070,990,6
43640,7592,9
46527,18001,8
22613,5521,8
37876,1462,8
60128,9314,9
57674,3712,7
20829,31715,9
17884,6747,10
12930,6288,8
32134,11759,7
24071,395,7
44766,16417,8
2466,16762,7
7231,5734,7
22613,1710,6
56738,20853,6
35371,16385,8
68349,488,7
64636,788,4
53423,492,8
62651,10418,6
60701,296,10
46257,6586,8
22613,28623,7
54079,793,7
61816,29785,7
56590,18001,7
45010,1709,7
271,16049,10
66936,1818,8
7219,5112,7
52321,5680,1
58964,8630,8
64432,28819,8
49420,18679,10
28954,9982,10
45311,317,8
48841,121,10
31560,11759,8
41688,57,8
52839,6945,6
67180,225,8
42405,9969,10
45271,22535,10
20663,3759,6
50880,1824,8
60240,15583,7
62635,20787,9
32731,7769,10
35280,895,7
11561,4705,8
43393,24751,9
771,25879,8
34724,31430,9
61916,11235,7
50948,2685,10
17232,14719,9
14476,3515,4
30974,25099,7
53888,16894,9
47995,30812,7
60959,1719,9
57593,903,4
22279,3467,8
67833,5690,8
53969,5114,10
25732,7465,9
33471,20507,8
40760,160,8
54523,1195,9
28387,1818,9
35635,6127,6
3426,31722,7
44432,2167,7
40273,2593,7
28800,12293,9
5120,23421,9
49786,1535,5
23817,2415,8
46029,5262,10
66741,777,8
23977,10408,10
34796,28221,8
32608,25161,10
38672,857,8
446,10156,6
63125,2759,5
23043,5681,9
26629,4382,7
70096,7674,9
26476,7338,6
13525,22101,9
34930,8074,7
40996,11701,7
53627,482,6
34292,2890,8
17983,5341,8
12226,30240,10
18270,635,5
69802,20507,10
40179,18679,6
1924,1363,7
68684,32182,10
7365,1089,9
30223,19815,8
52049,1192,4
9276,18677,6
2107,6045,7
35962,572,10
64664,21039,6
7139,379,9
20663,12671,6
4462,4975,8
52011,16894,7
51562,2499,6
6822,389,8
32507,527,6
65868,8769,8
23925,6213,9
58277,191,10
29686,1827,7
53423,2798,8
56716,21603,7
46892,10470,7
6089,9479,7
446,32094,5
72646,6030,8
17980,6347,10
73378,815,9
20735,16512,6
9386,7593,9
22880,10165,8
3127,136,9
33891,19369,8
6822,2109,7
12601,2369,8
10420,59,10
67269,4177,8
60128,11617,7
48459,18153,7
61816,32664,5
59808,710,9
51080,3887,10
16426,5028,10
57951,3470,9
65872,553,7
67180,11977,8
58606,1589,9
39646,20899,8
57410,27655,7
37418,17157,7
72954,6127,4
7219,1887,10
40273,8023,6
6381,732,7
35470,9919,7
68394,2593,8
8577,14227,7
55769,270,8
3839,1639,5
13086,21995,9
7445,17187,9
30782,3457,7
11598,2129,8
28697,29325,4
42306,24833,9
3940,20021,10
45422,6347,9
20132,14829,7
65146,437,9
12792,6016,6
18895,17259,8
52901,33,9
69540,14227,6
71804,11771,8
50971,2926,9
42276,30654,7
42757,23847,9
71207,19815,10
39646,10464,10
14974,16011,9
54713,22145,8
16426,15751,5
34631,445,8
23020,2577,3
43393,10249,9
13086,14833,10
49445,164,9
68593,16706,9
20000,8460,9
52969,8915,6
22118,6746,8
2912,861,7
28122,6773,9
18640,182,8
16426,2167,7
24849,10568,10
37332,31442,6
53123,10232,10
62474,25157,10
17983,11757,10
59996,9515,7
29713,906,10
5874,7647,9
55690,20159,9
68388,9289,9
7340,1025,7
43704,2993,2
42306,24439,8
24182,792,7
63392,205,9
57660,2964,9
51414,572,10
9524,4214,10
62055,30413,7
7501,133,8
67830,6547,10
32065,1050,10
14389,32869,9
23672,1815,5
16426,9107,1
48499,18429,8
35288,28171,10
63728,813,9
40273,18109,6
62474,226,9
11747,57,9
9780,1425,8
12930,4087,7
25492,20589,7
57674,5521,7
6771,5583,9
17887,11887,9
22254,4999,8
30737,20033,5
61923,18679,9
44116,22535,8
72568,6702,9
6969,8769,10
2165,14967,6
3792,9041,8
46983,5341,9
60201,3588,10
7632,2605,9
34992,2034,7
17223,8841,9
32124,20689,7
19373,5341,9
25961,10620,8
14476,8795,5
24129,3972,10
57892,807,5
25492,1535,9
47159,25159,7
15575,30,9
53890,355,8
43704,11741,8
12305,23233,7
34467,12355,9
42757,24997,10
19812,5114,10
51375,442,7
37243,24695,4
48564,22147,9
65836,1488,9
1690,2281,6
58898,2594,8
1249,263,10
70687,20787,8
52501,5081,9
3092,10834,7
44508,10080,7
46129,10408,8
38348,2246,8
71804,3783,9
40179,9252,6
66722,2122,10
17796,20785,8
13557,52,10
13086,12893,9
14974,20507,8
67192,12531,10
18257,10863,8
11925,28927,8
3127,7088,6
63125,740,6
47229,26,7
38660,7079,6
3561,32301,7
34438,5680,8
13822,3588,8
36523,1342,6
49761,408,8
11352,54,6
55009,3515,7
5888,4415,10
3029,31442,8
6356,20057,7
64354,9969,9
43194,9135,8
35979,10049,8
37836,20785,9
59774,164,8
19380,6633,5
48593,14345,10
26315,9136,8
22858,9989,10
11536,7875,7
56590,8675,8
64636,5341,9
28954,5030,9
22028,356,7
1157,11633,7
11536,9741,7
446,123,8
20307,461,8
49591,1434,7
31777,4181,10
24239,28221,8
41760,121,8
976,121,8
69425,19163,5
35371,17247,9
51562,2591,6
45526,801,8
2246,10067,8
62635,8074,8
26062,528,7
43746,578,10
67830,5042,7
71456,8425,9
14698,18115,10
7345,6324,5
46892,15117,6
16254,45,7
41575,15225,8
64432,6166,6
66741,8408,9
66741,1023,7
36388,14075,10
60300,1140,9
31518,6747,8
59531,758,6
6022,4835,10
5189,265,9
24453,3759,7
30219,30230,10
23330,12685,7
6381,1887,8
37147,11553,10
8213,5081,8
56508,14741,8
40883,21659,7
42457,8277,9
45071,27831,9
38348,15687,7
73045,10620,9
7632,793,9
4838,68,9
49786,6112,8
40044,30015,7
20748,15809,7
52970,6280,3
42276,23421,7
25873,1535,9
29068,8915,9
65836,93,6
30167,6895,8
47799,6862,7
67830,2904,8
60959,317,7
41885,17641,8
53123,3759,6
58171,75,7
34796,32182,8
32608,16592,10
27561,476,9
57951,10162,10
72456,28423,7
58143,2593,8
12601,4151,8
73272,8840,6
30219,10030,7
62879,14407,8
61070,2129,8
67671,32648,7
9472,22199,8
44113,1087,10
56855,7593,7
6797,2966,9
58898,94,8
23650,3001,8
70645,21405,8
24455,22789,8
51025,2131,8
38804,4189,6
6065,5764,8
51921,79,8
58171,31798,6
771,21273,6
73436,1686,10
40996,11889,10
42906,3652,6
46029,10713,10
57500,821,5
66641,5204,10
10307,1364,7
48288,3457,6
49769,4970,5
71854,23251,7
47282,8424,9
58349,6573,5
4554,4835,8
3092,26349,10
40865,1313,7
17172,10790,10
21786,11757,10
56519,9656,9
18075,8407,8
67888,20899,9
46527,1138,8
45843,4063,9
51562,867,9
55467,13601,9
68593,24751,7
70793,28171,10
18270,519,8
12292,855,8
18030,30206,7
17223,6746,10
52208,596,8
54452,11633,7
68621,26243,7
29885,9515,7
52049,202,7
59430,3121,9
32567,143,7
37418,2904,9
37234,552,6
28631,6610,7
13682,747,7
40883,9751,9
46192,7465,7
40273,7817,5
66090,100,8
49786,6945,8
34631,5525,8
53002,4884,9
16052,8074,6
6974,6324,7
45727,7785,9
3029,28223,10
4696,15315,7
53812,3457,9
67830,14749,7
41688,2016,9
17428,4654,7
72731,28825,8
40760,4725,8
45057,33,6
67671,120,8
47995,7322,7
68593,10073,8
38997,2144,8
23552,12189,10
68593,10155,8
67269,22,9
56987,20159,5
38804,21773,6
56855,13561,6
58143,6637,9
60310,14833,7
45210,14513,9
65836,4533,7
61630,120,8
34467,12413,9
7345,903,7
22255,1535,10
4838,3588,8
12140,357,10
43640,540,7
48499,25867,7
27680,355,10
39137,7875,5
47961,2490,6
40865,1685,4
48299,1535,10
26784,22,8
37182,13161,7
17534,6547,8
38772,4151,7
58358,356,6
57284,28623,7
56590,26243,8
45206,11597,10
58606,190,6
47609,13939,3
54688,4814,10
35470,9135,7
53370,1686,8
20574,7148,7
27861,2123,7
54713,9834,8
3552,849,7
51486,873,8
42560,9041,7
32124,14513,9
47921,1731,7
63392,4282,10
28959,1212,7
63653,11757,10
34724,6,9
8494,579,5
22455,868,6
64500,19815,9
53888,1380,5
25718,7054,9
46955,19815,10
4053,8086,8
55142,4214,10
53294,2001,10
63737,31378,7
35635,15711,8
6270,11827,6
64159,19489,8
64225,2608,7
34851,9893,10
65836,20543,5
15065,18679,10
961,44,10
34992,31980,6
44488,11111,7
45294,17729,7
64899,23283,9
51562,4562,9
7219,6401,7
67547,4672,10
28727,64,8
14544,9253,10
41362,10172,8
45248,819,6
30450,1731,7
22911,2899,10
73020,3784,10
26111,6324,7
31297,20021,7
37243,14827,5
35635,22859,6
11539,452,8
53123,14283,8
52089,2752,9
17172,4654,10
14782,987,7
55798,10620,8
24751,19511,7
2188,31478,8
49380,3572,9
38216,30276,10
50708,416,7
50592,1887,9
18130,7059,8
27561,2927,5
6771,10491,6
22880,4186,6
45294,6205,5
66936,6676,8
49656,5680,9
71854,13709,4
62006,28249,9
12754,14967,8
49785,10620,6
61816,982,3
56898,2993,9
23552,14967,9
67942,101,9
30769,9756,9
62190,585,6
5668,6421,6
48033,15,7
10492,1498,9
71804,12035,8
5874,10456,8
7147,2001,10
69321,7054,7
59439,9790,9
27018,104,8
56382,18507,7
10075,32595,6
42457,1535,9
29092,16700,7
60997,1074,6
22740,7148,10
14782,1535,8
18837,1575,8
10075,11111,9
53234,1575,10
29548,15583,8
26723,2034,9
46257,226,8
38830,7724,7
3943,20057,10
61436,28121,7
30777,121,7
41557,531,8
1157,9989,6
24233,433,9
33868,14813,7
16845,11499,7
31740,9919,10
42736,10620,8
10496,3470,8
48461,65,7
57522,154,5
19106,441,10
30300,12189,8
65138,408,4
42560,17121,7
38660,30503,9
42479,4181,9
71508,10495,8
27731,6610,7
43652,18115,8
6356,21327,7
26440,527,9
27229,14751,9
66834,4975,8
40760,721,10
28042,18195,10
9854,6707,6
53331,10897,7
66741,13601,7
28954,11741,9
11047,33,10
55113,487,5
6822,550,4
771,30230,8
51921,2605,8
28164,1914,8
2820,3713,8
11536,13161,8
34992,2398,9
7219,21881,10
20663,15609,7
54003,9330,7
67671,7769,7
30114,15809,6
1249,10568,6
15786,338,10
69300,9041,9
30450,1195,9
32845,12189,9
35921,2001,10
58964,10161,6
15807,10719,9
271,22687,7
56783,19211,6
38668,10020,6
54037,790,9
564,20159,8
43640,9598,8
3029,355,10
55125,28497,10
19560,4884,5
33557,223,7
52541,20,10
3151,1565,7
60128,5507,7
36357,30123,7
42864,27631,7
34796,31070,7
15155,8425,8
58019,32083,7
38660,28619,7
61150,4177,7
47961,5163,8
27561,17729,8
36010,20785,9
38660,28297,8
1306,17831,10
35838,627,8
1451,1575,9
17572,6702,9
58306,51,8
7219,19855,5
37007,20,8
35371,1887,10
3469,4975,8
24195,243,6
25798,60,8
31518,9347,9
54131,2198,9
53423,4012,6
30680,28121,10
13577,101,8
55458,11061,10
62332,10165,8
63058,23281,8
57500,30,8
35470,1210,9
49495,7769,6
65836,4983,3
70839,23251,7
32124,19855,6
70926,28391,9
21786,10336,8
31240,225,3
60015,8937,10
57484,16,10
3836,6324,9
62055,16664,8
31316,12505,6
6036,1172,9
14476,895,7
47921,540,8
40273,13271,9
58306,790,10
32118,1519,8
4838,4752,8
40082,507,9
41575,11761,7
2306,1836,6
38772,4181,10
4683,10897,7
68388,18041,8
33249,17641,9
56499,7311,9
6082,254,8
34546,18153,9
43652,882,7
462,11757,9
52970,2795,1
62235,25519,10
16657,416,9
56519,79,7
26558,6213,9
59317,811,8
62332,11771,8
226,21809,7
68356,18523,9
43495,22319,10
226,5355,8
69930,14713,9
4662,44,8
33048,15039,10
6717,28623,7
54021,3457,10
65836,3652,5
72954,14741,9
4648,4107,8
67671,21843,8
56987,5909,8
52970,459,2
57605,11179,8
55737,23311,8
60778,8074,9
47372,1698,7
36523,8960,5
56670,1815,8
12825,7769,9
63488,756,7
51921,2966,8
28458,906,7
13427,7338,7
3846,31636,7
56564,813,8
67269,627,9
1813,14293,9
20663,13263,7
48127,9989,10
15264,9919,9
41874,7593,8
32102,934,9
51572,934,10
58306,1142,10
22254,3455,9
68278,268,7
59531,395,6
37243,21039,8
23340,449,9
23488,6421,9
7781,8074,9
11536,14663,6
4603,9063,7
8016,227,7
46892,12729,7
3426,22777,7
38804,22135,6
6895,2759,9
59446,10155,9
60190,10155,9
46251,12685,9
65836,20723,1
30737,13759,7
56274,16662,10
45271,16592,8
30541,11741,10
45010,2155,1
38804,6381,6
64225,889,7
28922,1,9
48564,18153,8
32155,2131,5
26558,12431,10
36388,1686,8
31319,8795,7
18115,3457,8
56738,13659,8
36111,5081,9
54713,4107,10
49648,66,10
35635,6922,7
66738,5220,8
26653,1575,10
60638,9926,9
29885,9587,7
60240,6007,7
59224,6030,9
36523,392,9
21786,29803,10
57605,164,8
49761,894,9
10590,1575,9
6089,587,8
12792,636,3
47082,3455,8
61150,128,6
43704,3712,5
56356,31240,9
33214,2759,9
50592,1594,8
6126,2034,10
31087,10620,9
49639,5355,6
17990,269,9
20951,10321,8
60190,4866,8
56192,14345,7
46262,59,6
7345,28,8
28800,10794,6
10549,43,10
55356,54,6
35669,1575,9
6771,474,8
23977,18153,8
7340,800,7
10496,15689,8
32507,7647,7
65608,10321,7
12930,1840,8
21205,732,9
1959,10119,7
39580,987,10
46359,793,8
59457,199,10
22894,9041,7
47,996,9
20748,12477,8
47282,1539,7
68056,10794,8
41048,1689,10
53116,5460,10
18523,25013,10
6089,1686,8
53116,8918,5
58630,2562,10
43652,21353,8
26459,2985,7
28619,813,8
69817,1535,10
34677,225,8
10496,4477,10
59540,93,5
55482,345,8
17796,16498,7
71804,11757,6
22613,11751,6
54437,6347,10
17721,516,10
40996,683,10
51572,143,4
54713,9938,7
37595,16498,10
18850,1,8
11892,6547,9
19692,121,8
54688,149,9
47921,5306,7
28042,24833,10
22613,8507,6
39580,11499,8
63403,5,6
22788,1117,8
28389,15085,5
45279,10408,10
63125,552,6
45054,487,8
40257,11633,8
25519,1691,10
21187,8142,10
7468,14941,7
28954,1535,9
23058,3667,9
10307,5681,8
62560,5114,10
585,7762,8
57956,1689,10
19003,16498,8
41126,853,10
4302,12487,9
21786,12291,8
62926,24705,10
25057,13333,8
70793,29095,8
24887,9547,8
17884,1210,9
41557,19363,7
47372,31737,7
27983,5027,10
62235,16169,6
10496,694,9
64793,18153,10
57875,1241,9
11536,4063,9
42689,249,10
59817,1710,7
46301,31240,9
39059,30831,9
41264,934,8
38672,104,7
57956,1575,10
24849,7817,8
17088,1363,7
21786,30363,8
17088,6637,7
14597,10161,8
12792,67,6
31588,22319,7
1690,317,4
34397,853,9
13427,5118,9
1690,11741,10
69180,762,9
23480,238,7
47159,11013,7
28043,21855,9
69900,21185,7
57324,3229,10
31316,10715,9
61150,870,6
6198,379,10
23340,32,10
37243,225,4
27756,2126,4
23020,1531,8
68388,26441,9
59763,594,6
2933,27775,6
73510,193,7
18115,18507,8
47372,6682,8
60201,16498,10
22455,2386,9
56849,7311,9
26443,150,10
35280,11597,7
22011,465,6
60240,28677,9
57875,7593,7
35635,357,7
35371,13357,7
53356,1011,7
42306,523,10
12874,7645,5
72646,7465,9
39153,16498,10
2873,24211,10
56855,5530,8
18257,4224,7
28796,9471,7
17887,20021,9
35631,18507,9
51572,5081,10
23020,177,6
16426,11887,8
49785,2602,6
15575,9919,9
1211,10067,8
39976,11499,9
3127,6046,9
45010,12637,10
34467,121,9
20558,512,10
69893,1210,6
59996,5084,8
62879,8841,8
11536,969,9
7407,47,9
58019,1531,8
12334,4106,9
16674,12355,8
49495,158,8
51414,1457,9
70896,11111,8
36986,11757,10
57172,3229,8
50569,484,6
2820,250,8
21786,5307,8
48459,15583,6
51933,3712,10
15557,2889,8
9068,11771,9
29618,71,10
54079,7016,9
9276,25,7
5120,32828,9
30974,21939,8
72630,25429,5
55121,8479,7
59190,64,7
35491,9989,9
24071,4477,10
38745,1530,9
46359,14293,8
38804,25835,6
6216,52,9
21856,8624,6
4066,431,10
47799,6946,8
40905,1121,7
32912,1840,10
31316,356,9
33249,16782,8
39480,2966,9
7080,12883,6
27756,24415,7
51414,793,7
10940,6205,8
48499,6895,7
19963,5680,9
3029,18277,9
56590,73,6
6717,210,9
29885,13367,9
72646,2026,7
24453,2927,9
53331,2993,6
10909,19363,8
24815,23441,10
47282,7955,7
12140,18677,5
19380,27899,5
54037,9989,10
37253,11757,6
43640,120,7
61916,193,7
55121,9760,7
3500,18661,8
40273,1399,7
71950,11111,8
6771,3051,6
33474,27525,8
71968,6773,8
54713,31953,8
56987,11981,10
3388,16762,9
37953,889,9
71968,10092,9
34710,6213,10
51562,1802,7
37836,16005,8
29314,22199,5
67547,7559,6
3427,5030,8
19380,5682,9
65836,2526,4
8007,3375,7
73439,10638,10
226,13161,10
24696,5751,9
34383,1810,7
40834,8841,7
49591,330,7
11047,164,10
33249,12893,9
39949,934,5
16091,1122,10
56139,10030,8
4590,17082,7
6974,8074,8
20132,24919,10
6054,164,4
3566,13391,10
67830,3299,7
3818,10719,9
68388,11179,9
44516,3901,10
55009,6919,6
35822,2759,7
24453,2236,10
54127,1072,8
33474,11981,9
39646,2251,10
34383,31964,10
34796,2759,8
32567,13619,7
65836,2207,5
55595,323,10
63819,10049,8
69609,2144,10
771,6802,6
19207,67,10
12825,2142,5
71804,8101,6
41644,6046,9
69487,11757,7
35921,14935,10
7501,50,8
27353,1118,6
17983,23233,9
53356,1726,2
9472,31147,7
51495,5060,7
54037,985,10
45843,4181,10
32053,20583,9
49775,249,10
25961,801,10
35687,20543,8
6082,1004,10
17659,6707,9
66741,16067,6
48009,1,10
38882,255,10
65921,2472,9
30777,9969,10
41688,4177,7
59531,471,7
17692,27633,8
4583,25183,10
41449,7,8
68404,431,8
62235,23427,6
70926,28497,8
67229,205,10
6381,5204,8
56688,23283,8
41449,1401,9
12537,13585,8
37440,11111,10
51572,24261,7
3836,22877,8
4683,24695,7
27229,15633,7
61568,3210,10
14312,29067,8
14389,11111,6
34796,7311,9
65992,3457,8
56560,6867,8
6771,1792,8
67671,4722,10
47981,18507,9
9472,23847,9
65836,4752,9
24239,6024,9
44680,10491,7
14068,19815,8
28264,1916,6
65836,2059,6
40082,3457,10
25845,538,9
29092,2131,7
18223,11697,9
47196,23847,10
45071,11757,8
40834,462,7
68621,31405,8
39326,31559,7
37243,15927,7
271,10794,8
65818,6707,8
58295,7791,10
35962,26023,8
49591,1521,7
55737,11633,8
47799,5,9
71207,7593,6
16657,22673,8
57674,2002,6
5120,27989,7
13756,6372,7
52049,4705,7
68404,267,9
35962,2604,10
63125,11977,9
57500,306,9
33868,14407,8
72646,241,8
29314,13601,7
24983,6,10
31297,31181,9
69623,18277,8
15349,3470,4
50242,1002,8
45010,30,8
29068,29093,8
15909,550,8
14476,44,9
43652,12729,8
22894,6572,6
19560,4214,1
68349,11499,5
42276,29976,7
50087,31,8
71804,8086,7
38745,16498,10
57957,387,9
28631,2476,6
47781,2025,9
17887,6045,9
20663,16916,8
30782,2167,10
45071,16732,9
72001,20047,6
58898,906,6
53372,2904,9
61582,16051,7
56984,10620,8
73378,585,9
17887,15863,8
36523,8086,7
56568,2904,10
58281,209,8
53888,6299,7
69402,20,10
6969,31645,9
51025,1119,6
30363,59,6
1565,10884,10
47372,20541,7
3981,16524,7
35962,24701,10
13176,12403,8
58674,2158,9
3127,1210,10
70215,28249,9
59876,1722,8
71456,31704,8
45010,14941,1
17160,366,8
58430,10716,8
18030,11061,9
51965,357,1
40273,21995,6
23480,435,7
18570,154,8
22894,5039,8
52197,4280,8
5888,4918,9
41100,193,8
43905,24227,8
13861,23755,9
1053,1726,9
73510,508,5
46060,10161,8
53423,3702,9
29885,622,8
10307,8246,7
7080,1356,7
35371,18277,9
20154,1210,8
61299,13601,9
11536,238,10
24208,552,9
57660,579,8
38104,3002,8
40300,22319,9
6197,3784,9
60877,1566,10
7080,569,7
33474,23273,10
6035,889,9
1402,31043,9
24180,2904,8
31518,21603,9
7345,10739,4
22613,23079,5
6895,9989,9
24849,8424,9
42689,14713,10
28954,5762,7
43652,16287,7
12930,20853,8
43652,1887,7
23977,4382,9
7632,380,8
59446,60,10
32507,31564,7
72646,16199,6
48964,245,10
27296,889,7
18270,1722,7
73045,31404,9
22149,13667,3
19982,4181,10
29068,4437,8
72088,13939,2
47627,22273,7
65146,28789,7
53888,1729,8
3426,10999,6
26558,2236,9
10523,1065,10
737,512,9
10307,25397,7
60364,3702,7
10615,15809,8
11892,4975,5
14389,2889,7
38316,11633,9
68349,165,3
28631,296,7
17980,23273,10
12754,5680,9
28631,4662,6
226,16890,8
18115,13677,8
70839,32360,9
30782,5204,10
73378,15377,6
63737,27633,9
26111,13659,4
69989,11701,10
13577,12355,10
6065,5680,9
45210,5530,9
10715,2476,6
7382,18115,8
22894,5734,6
1306,10110,10
25462,2006,8
58480,138,9
55852,8516,7
12226,10049,10
67595,356,6
51044,3091,7
27561,5630,8
12709,4181,8
47229,4151,5
28736,6547,10
68349,4646,6
446,18397,6
30832,13599,7
54250,3503,9
54523,879,10
60240,2001,10
59457,2418,9
27899,15417,10
446,5342,7
9560,14813,9
14088,9617,9
53116,13161,9
23020,4155,9
36357,132,9
54713,30654,8
55113,853,9
62889,25781,7
4683,14749,8
70693,24873,7
55878,28999,9
52197,6408,8
13569,31771,10
44508,3667,6
72646,14713,8
41557,34240,8
68349,32,8
15065,11757,10
22894,9734,7
72646,17389,9
19812,4059,10
60364,2581,6
57674,3087,8
69321,8074,5
69406,14227,7
11283,10711,7
41311,1535,10
47229,3588,7
65836,4213,3
66348,514,9
25583,6408,7
26021,3783,8
40607,6746,9
38348,3783,8
2189,25183,9
61471,10713,9
12754,64,7
17692,26349,8
69001,395,7
34992,12729,9
17887,20033,9
25286,3731,9
40273,1081,10
64225,28623,7
59828,46,8
23925,837,9
38672,11061,10
61923,6,10
16657,22535,9
49380,8676,9
71947,30276,9
43652,18053,7
29068,19315,3
72456,11759,8
22911,5667,9
35838,2494,6
43393,5667,9
62342,1535,9
25057,17743,7
66620,384,4
40865,9253,5
18827,430,10
27754,32282,8
6216,9617,7
7407,1313,9
51853,1575,10
4838,1689,7
14620,3493,7
59817,1313,7
6603,357,8
59741,974,8
38660,6573,10
3836,30240,8
34796,25517,9
43652,30458,7
72558,9041,10
50971,93,9
13427,31580,7
67689,150,8
69001,7817,6
30777,20767,10
27861,5835,8
45720,1535,10
41874,20431,9
6077,16732,5
31941,31715,9
23650,4872,8
68684,72,9
17887,120,7
35635,22877,7
52969,5681,9
4026,9515,7
50404,97,7
38672,19815,10
55628,10620,8
22388,512,8
21786,30901,8
17160,2513,8
68056,3470,8
17887,7082,8
38316,10249,9
40082,149,10
45248,11013,5
51965,10012,7
15550,1603,6
446,3230,8
51755,3382,5
22433,1004,10
446,8937,8
16091,528,10
68356,14075,10
21100,6372,8
7816,31478,9
40176,11703,10
39884,962,9
40482,11757,8
25536,2593,9
31319,7695,6
27756,114,6
39998,199,10
67671,11697,8
24053,2926,8
7610,6702,9
71854,22145,7
63737,747,5
5547,975,7
34930,4021,6
61150,4752,5
610,2001,8
11990,31442,10
42892,16498,8
49495,356,5
57749,890,8
59439,6692,8
22455,22,10
54713,841,5
65836,6670,6
4377,5762,5
22288,7311,10
1924,9253,7
73085,147,8
15779,3667,7
51692,1015,7
63052,1074,6
9854,2418,8
58171,31174,9
67547,1953,6
58816,50,10
462,29876,9
52321,2131,6
24182,20709,7
15318,853,7
23672,1575,8
70096,23755,10
7345,5150,4
43022,2966,8
72646,20507,7
58630,1568,9
57875,8841,7
23690,849,8
73272,330,8
52969,665,10
42548,11111,8
47282,20847,7
66838,32,9
25961,31580,7
18592,1575,10
6969,5205,10
24274,10219,6
25875,3588,10
17887,23847,9
64461,552,8
22894,190,7
35280,1361,7
35687,19775,8
55769,408,8
1813,32365,8
56560,974,6
16193,5114,8
39646,32093,8
18021,6746,6
55407,3375,6
44012,859,10
24624,232,9
47082,190,8
36163,50,5
38804,2174,6
80,19815,10
6771,68,9
4649,5081,8
64690,14345,8
54174,47,6
62006,30831,9
39480,12883,9
31089,30296,8
61816,30654,10
65921,1074,9
47799,3095,6
7345,4938,9
3857,18671,8
30219,906,6
69300,2966,9
55234,1722,8
50541,764,6
13086,28825,10
39480,13331,9
55234,935,7
40273,10793,4
66708,14749,7
5010,1028,7
67737,10155,8
48499,20541,8
12140,10719,10
22255,12445,10
15065,18897,7
24488,4662,10
49656,189,7
59955,20,9
65872,3427,9
40176,6467,10
60310,10589,8
6771,1095,6
45248,746,6
49639,908,7
54713,13939,7
57665,812,8
35979,7054,8
56508,10495,8
66834,1195,9
3151,25283,9
24274,9117,7
72954,4224,10
68049,10271,10
59540,2993,8
46192,437,7
38595,6773,10
5120,10033,8
31316,18277,8
22205,185,7
3846,30276,10
30599,16273,5
40966,57,10
11047,1462,10
4554,10087,9
69141,7593,8
12601,8769,9
55026,849,8
37007,819,4
41100,7088,9
13412,4752,6
59439,2531,5
28954,2229,9
66741,207,6
49149,8769,7
72456,15411,7
1184,12189,8
19052,330,7
31297,245,8
49786,8536,7
31297,26349,8
65146,22319,7
37985,6880,10
35371,11761,10
